hpo_id,alias_en,synonym_type
HP:0008204,Precocious puberty with Sertoli cell tumour,uk_spelling
HP:0008207,Adrenocortical insufficiency,unspecified
HP:0008207,Primary adrenocortical failure,unspecified
HP:0008208,Enlarged parathyroid glands,layperson
HP:0008209,Climacterium praecox,unspecified
HP:0008209,Early menopause,layperson
HP:0008209,Hypergonadotropic amenorrhea,unspecified
HP:0008209,Menopause praecox,unspecified
HP:0008209,Premature menopause,layperson
HP:0008209,Premature ovarian failure,layperson
HP:0008209,Primary ovarian insufficiency,unspecified
HP:0008211,Parathyroid absence,unspecified
HP:0008211,Parathyroid aplasia,unspecified
HP:0008213,Pituitary gonadotropin deficiency,unspecified
HP:0008216,Adrenal gland dysplasia,unspecified
HP:0008216,Dysplastic adrenal glands,unspecified
HP:0008221,Enlarged adrenal glands,layperson
HP:0008223,Mild hypothyroidism,unspecified
HP:0008223,Subclinical hypothyroidism,unspecified
HP:0008226,Hypoandrogenism,unspecified
HP:0008229,Thyroid lymphangiectasis,unspecified
HP:0008232,Elevated follicle stimulating hormone,unspecified
HP:0008232,Elevated follicle-stimulating hormone,unspecified
HP:0008232,Elevated FSH level,abbreviation
HP:0008232,Elevated plasma follicle stimulating hormone,unspecified
HP:0008232,Increased circulating follicle stimulating hormone level,unspecified
HP:0008233,Decreased serum progesterone,layperson
HP:0008237,Tertiary hypothyroidism,unspecified
HP:0008239,Small adrenal medulla,unspecified
HP:0008244,Congenital adrenal gland hypoplasia,unspecified
HP:0008247,Asymptomatic hyperthyroxinemia,unspecified
HP:0009045,Rhabdomyolysis with exercise,unspecified
HP:0009049,Peroneal atrophy,unspecified
HP:0009050,Wasting of quad muscles,layperson
HP:0009053,Distal muscle weakness in lower limbs,unspecified
HP:0009053,"Muscle weakness, lower limb, distal",unspecified
HP:0009055,Generalised limb muscle atrophy,uk_spelling
HP:0009055,"Generalised muscle atrophy, proximal and distal",uk_spelling
HP:0009055,Generalised muscle wasting,uk_spelling
HP:0009055,"Generalized muscle atrophy, proximal and distal",unspecified
HP:0009055,Generalized muscle wasting,layperson
HP:0009056,Loss of fat tissue below the skin from upper limbs,layperson
HP:0009058,Fat accumulation in muscle fibers,layperson
HP:0009058,Fat accumulation in muscle fibres,uk_spelling
HP:0009058,Fat deposits in muscle fibers,layperson
HP:0009058,Fat deposits in muscle fibres,uk_spelling
HP:0009058,Lipid accumulation in skeletal muscle,layperson
HP:0009058,Muscle lipidosis,unspecified
HP:0009058,Skeletal muscle lipid accumulation,layperson
HP:0009059,Congenital generalised lipodystrophy,uk_spelling
HP:0009063,"Muscle weakness, distal, progressive",unspecified
HP:0009063,"Muscle weakness, progressive, distal",unspecified
HP:0009064,Generalised lipodystrophy,uk_spelling
HP:0009064,"Lipodystrophy, generalised",uk_spelling
HP:0009064,"Lipodystrophy, generalized",unspecified
HP:0009067,Progressive spinal muscle degeneration,layperson
HP:0009067,Progressive spinal muscle wasting,layperson
HP:0009072,Hyporeflexia at ankle joints,unspecified
HP:0009073,"Muscle weakness, progressive, proximal",unspecified
HP:0009084,Midline cleft of maxillary alveolar process,unspecified
HP:0009084,Midline cleft of upper alveolar ridge,unspecified
HP:0009084,Midline notch of maxillary alveolar process,unspecified
HP:0009084,Midline notch of maxillary alveolar ridge,unspecified
HP:0009084,Midline notch of upper gum ridge,unspecified
HP:0009092,Increasing size of gum ridge,layperson
HP:0009092,Progressive hypertrophy of alveolar process of jaw,unspecified
HP:0009098,Chronic oral candidiasis,unspecified
HP:0009098,Chronic oral thrush,layperson
HP:0009098,Persistent oral thrush,unspecified
HP:0009099,Central cleft palate,layperson
HP:0009099,Midline cleft palate,layperson
HP:0009100,Thick anterior alveolar process of jaw,unspecified
HP:0009102,Absence of overlap of anterior upper and lower teeth,layperson
HP:0009102,Anterior open bite,unspecified
HP:0009102,Anterior open bite between upper and lower teeth,unspecified
HP:0009102,Anterior openbite,unspecified
HP:0009102,AOB,abbreviation
HP:0009102,Apertognathia malocclusion,unspecified
HP:0009102,Gap between upper and lower front teeth when biting,layperson
HP:0009103,Absent/small pelvis,unspecified
HP:0009103,Absent/underdeveloped pelvis,unspecified
HP:0009104,Absent/small pubic bones,layperson
HP:0009104,Absent/underdeveloped pubic bones,layperson
HP:0009104,Hypoplastic/aplastic pubic bones,layperson
HP:0009106,Abnormal ossification involving the bones of the pelvis,unspecified
HP:0009108,Absent/small head and neck of thighbone,layperson
HP:0009108,Absent/underdeveloped head and neck of thighbone,layperson
HP:0009112,Absent left hemidiaphragm,unspecified
HP:0009112,Left diaphragmatic hernia,unspecified
HP:0009113,Diaphragmatic paraparesis,unspecified
HP:0009113,Weak diaphragm,layperson
HP:0009115,Absent/small skeleton,layperson
HP:0009115,Absent/underdeveloped skeleton,layperson
HP:0009117,Underdevelopment of maxilla,unspecified
HP:0009117,Underdevelopment of upper jaw bones,layperson
HP:0009119,Abnormally small frontal sinus,unspecified
HP:0009124,Abnormality of adipose tissue,layperson
HP:0009124,Abnormality of fat tissue,layperson
HP:0009124,Abnormality of fatty tissue,layperson
HP:0009125,Inability to make and keep healthy fat tissue,layperson
HP:0009126,Increased fat tissue,layperson
HP:0009127,Abnormal limb muscles,layperson
HP:0009127,Muscle issues in the arms and/or legs,layperson
HP:0009128,Absent/small muscles of extremities,layperson
HP:0009128,Absent/underdeveloped muscles of extremities,layperson
HP:0009129,Amyotrophy involving the upper limbs,unspecified
HP:0009130,Amyotrophy involving the musculature of the hand,unspecified
HP:0009130,Amyotrophy of hand muscles,unspecified
HP:0009130,Hand muscle degeneration,layperson
HP:0009130,Hand muscle wasting,unspecified
HP:0009130,"Hand muscle wasting, bilateral",unspecified
HP:0009132,Abnormality of bone mineral density involving tarsal bones,unspecified
HP:0009138,Fusion involving the bones of the lower limbs,layperson
HP:0009140,Fusion involving the bones of the feet,layperson
HP:0009141,Depletion of mitochondrial dna in skeletal muscle tissue,unspecified
HP:0009145,Abnormality of cerebral artery,layperson
HP:0009145,Abnormality of the cerebral arteries,layperson
HP:0009147,Enlarged end part of the outermost bone of little finger,layperson
HP:0009147,Enlarged end part of the outermost bone of pinkie finger,layperson
HP:0009147,Enlarged end part of the outermost bone of pinky finger,layperson
HP:0009148,Small end part of the outermost bone of little finger,layperson
HP:0009148,Small end part of the outermost bone of pinkie finger,layperson
HP:0009148,Small end part of the outermost bone of pinky finger,layperson
HP:0009149,Delta-shaped epiphysis of the distal phalanx of the 5th finger,unspecified
HP:0009149,Triangular end part of the outermost bone of little finger,layperson
HP:0009149,Triangular end part of the outermost bone of pinkie finger,layperson
HP:0009149,Triangular end part of the outermost bone of pinky finger,layperson
HP:0009150,Abnormality of the innermost bone little finger,layperson
HP:0009150,Abnormality of the innermost bone pinkie finger,layperson
HP:0009150,Abnormality of the innermost bone pinky finger,layperson
HP:0009152,Abnormality of end part of little finger bone,layperson
HP:0009152,Abnormality of end part of pinkie finger bone,layperson
HP:0009152,Abnormality of end part of pinky finger bone,layperson
HP:0009153,Abnormality of end part of the innermost bone of little finger,layperson
HP:0009153,Abnormality of end part of the innermost bone of pinkie finger,layperson
HP:0009153,Abnormality of end part of the innermost bone of pinky finger,layperson
HP:0009154,Delta-shaped epiphysis of the proximal phalanx of the 5th finger,layperson
HP:0009154,Triangular end part of the innermost bone of little finger,layperson
HP:0009154,Triangular end part of the innermost bone of pinkie finger,layperson
HP:0009154,Triangular end part of the innermost bone of pinky finger,layperson
HP:0009155,Cone-shaped end part of the innermost bone of little finger,layperson
HP:0009155,Cone-shaped end part of the innermost bone of pinkie finger,layperson
HP:0009155,Cone-shaped end part of the innermost bone of pinky finger,layperson
HP:0009158,Enlarged end part of the innermost bone of little finger,layperson
HP:0009158,Enlarged end part of the innermost bone of pinkie finger,layperson
HP:0009158,Enlarged end part of the innermost bone of pinky finger,layperson
HP:0009159,Small end part of the innermost bone of little finger,layperson
HP:0009159,Small end part of the innermost bone of pinkie finger,layperson
HP:0009159,Small end part of the innermost bone of pinky finger,layperson
HP:0009160,Absent end part of the innermost bone of little finger,layperson
HP:0009160,Absent end part of the innermost bone of pinkie finger,layperson
HP:0009160,Absent end part of the innermost bone of pinky finger,layperson
HP:0009161,Absent/hypoplastic middle phalanx of 5th finger,unspecified
HP:0009161,Absent/small middle bone of pinky finger,layperson
HP:0009161,Absent/underdeveloped middle bone of little finger,layperson
HP:0009161,Absent/underdeveloped middle bone of pinkie finger,layperson
HP:0009161,Absent/underdeveloped middle bone of pinky finger,layperson
HP:0009162,Absent middle bone of little finger,layperson
HP:0009162,Absent middle bone of pinkie finger,layperson
HP:0009162,Absent middle bone of pinky finger,layperson
HP:0009162,Aplasia of the middle phalanx of the 5th finger,unspecified
HP:0009164,Abnormal calcification of the wrist bones,layperson
HP:0009164,Carpal calcifications,unspecified
HP:0009165,Speckled calcifications in end part of the outermost bone of little finger,layperson
HP:0009165,Speckled calcifications in end part of the outermost bone of pinkie finger,layperson
HP:0009165,Speckled calcifications in end part of the outermost bone of pinky finger,layperson
HP:0009166,Fragmentation of end part of the outermost bone of little finger,layperson
HP:0009166,Fragmentation of end part of the outermost bone of pinkie finger,layperson
HP:0009166,Fragmentation of end part of the outermost bone of pinky finger,layperson
HP:0009167,Irregular end part of the outermost bone of little finger,layperson
HP:0009167,Irregular end part of the outermost bone of pinkie finger,layperson
HP:0009167,Irregular end part of the outermost bone of pinky finger,layperson
HP:0009168,Bullet-shaped middle little finger bone,layperson
HP:0009168,Bullet-shaped middle pinkie finger bone,layperson
HP:0009168,Bullet-shaped middle pinky finger bone,layperson
HP:0009169,Broad middle bone of little finger,layperson
HP:0009169,Broad middle bone of pinkie finger,layperson
HP:0009169,Broad middle bone of pinky finger,layperson
HP:0009169,Wide middle phalanx of the 5th finger,unspecified
HP:0009171,Triangular end part of the long bone of hand,layperson
HP:0009172,Abnormal bones of 4th finger,layperson
HP:0009172,Abnormality of the phalanges of the ring finger,unspecified
HP:0009173,Curved middle bone of little finger,layperson
HP:0009173,Curved middle bone of pinkie finger,layperson
HP:0009173,Curved middle bone of pinky finger,layperson
HP:0009174,Abnormality of the end part of the ring finger,layperson
HP:0009175,Uneven increase in bone density in the middle bone of the little finger,layperson
HP:0009175,Uneven increase in bone density in the middle bone of the pinkie finger,layperson
HP:0009175,Uneven increase in bone density in the middle bone of the pinky finger,layperson
HP:0009177,Fused innermost and middle bones of little finger,layperson
HP:0009177,Fused innermost and middle bones of pinkie finger,layperson
HP:0009177,Fused innermost and middle bones of pinky finger,layperson
HP:0009177,Proximal 5th finger symphalangism,unspecified
HP:0009177,Symphalangism of the proximal and middle phalanges of the 5th finger,unspecified
HP:0009179,Displaced little finger,layperson
HP:0009179,Displaced pinkie finger,layperson
HP:0009179,Displaced pinky finger,layperson
HP:0009179,Laterally displaced fifth finger,unspecified
HP:0009182,Triangular shaped middle little finger bone,layperson
HP:0009182,Triangular shaped middle pinkie finger bone,layperson
HP:0009182,Triangular shaped middle pinky finger bone,layperson
HP:0009185,Camptodactyly of 5th finger,unspecified
HP:0009185,Camptodactyly of the fifth finger,unspecified
HP:0009189,Fragmentation of end part of the long bone of hand,layperson
HP:0009189,Fragmentation of the metacarpal epiphyses,unspecified
HP:0009190,Irregular end part of the long bone of hand,layperson
HP:0009192,Absent/small innermost little finger bone,layperson
HP:0009192,Absent/small innermost pinkie finger bone,layperson
HP:0009192,Absent/small innermost pinky finger bone,layperson
HP:0009192,Absent/underdeveloped innermost pinky finger bone,layperson
HP:0009193,Accessory proximal metacarpal ossification centers,unspecified
HP:0009193,Accessory proximal metacarpal ossification centres,uk_spelling
HP:0009193,Metacarpal pseudoepiphyses,unspecified
HP:0009193,Pseudoepiphyses of the metacarpals,unspecified
HP:0009194,Small end part of the long bone of hand,layperson
HP:0009195,Speckled calcifications in end part of the long bone of hand,layperson
HP:0009195,Stippling of the epiphyses of the metacarpals,unspecified
HP:0009196,Absent end part of the long bone of hand,layperson
HP:0009196,Absent metacarpal ossification center,unspecified
HP:0009196,Absent metacarpal ossification centre,uk_spelling
HP:0009198,Abnormality of end part of the outermost bone of the little finger,layperson
HP:0009198,Abnormality of end part of the outermost bone of the pinkie finger,layperson
HP:0009198,Abnormality of end part of the outermost bone of the pinky finger,layperson
HP:0009198,Abnormality of the epiphysis of the terminal phalanx of the little finger,unspecified
HP:0009199,Irregular end part of the innermost little finger bone,layperson
HP:0009199,Irregular end part of the innermost pinkie finger bone,layperson
HP:0009199,Irregular end part of the innermost pinky finger bone,layperson
HP:0009201,Speckled calcifications in end part of the innnermost bone of the little finger,layperson
HP:0009201,Speckled calcifications in end part of the innnermost bone of the pinkie finger,layperson
HP:0009201,Speckled calcifications in end part of the innnermost bone of the pinky finger,layperson
HP:0009202,Fragmentation of end part of the innermost bone of the little finger,layperson
HP:0009202,Fragmentation of end part of the innermost bone of the pinkie finger,layperson
HP:0009202,Fragmentation of end part of the innermost bone of the pinky finger,layperson
HP:0009203,Absent end part of the middle bone of the little finger,layperson
HP:0009203,Absent end part of the middle bone of the pinkie finger,layperson
HP:0009203,Absent end part of the middle bone of the pinky finger,layperson
HP:0009205,Cone-shaped end part of the middle bone of the little finger,layperson
HP:0009205,Cone-shaped end part of the middle bone of the pinkie finger,layperson
HP:0009205,Cone-shaped end part of the middle bone of the pinky finger,layperson
HP:0009206,Enlarged end part of the middle bone of the little finger,layperson
HP:0009206,Enlarged end part of the middle bone of the pinkie finger,layperson
HP:0009206,Enlarged end part of the middle bone of the pinky finger,layperson
HP:0009207,Fragmentation of end part of the middle bone of the little finger,layperson
HP:0009207,Fragmentation of end part of the middle bone of the pinkie finger,layperson
HP:0009207,Fragmentation of end part of the middle bone of the pinky finger,layperson
