disease_id,disease_name,tier,has_mendelian_gene,genes,pathogenic_variants,pathogenic_snv,snv_at_panel_position,allele_match,strand_flip_match,best_review_stars_matched,matched_variation_ids
OMIM:617994,"Tumoral calcinosis, hyperphosphatemic, familial, 3",sem_snv,True,KL,1,0,0,0,0,,
OMIM:617996,Oocyte maturation defect 5,snv_fora_do_painel,True,WEE2,7,4,0,0,0,,
OMIM:618000,"Ehlers-Danlos syndrome, classic-like, 2",snv_fora_do_painel,True,AEBP1,17,8,0,0,0,,
OMIM:618003,"Deafness, autosomal recessive 57",snv_fora_do_painel,True,PDZD7,19,10,0,0,0,,
OMIM:618004,"Epileptic encephalopathy, early infantile, 64",snv_fora_do_painel,True,RHOBTB2,11,11,0,0,0,,
OMIM:618005,Congenital disorder of glycosylation with defective fucosylation 1,snv_fora_do_painel,True,FUT8,7,6,0,0,0,,
OMIM:618006,"Leukodystrophy, hypomyelinating, 17",snv_fora_do_painel,True,AIMP2,5,3,0,0,0,,
OMIM:618008,Developmental and epileptic encephalopathy 65,snv_fora_do_painel,True,CYFIP2,19,18,0,0,0,,
OMIM:618009,Intellectual developmental disorder 61,snv_fora_do_painel,True,MED13,35,19,0,0,0,,
OMIM:618010,Glycosylphosphatidylinositol biosynthesis defect 17,snv_fora_do_painel,True,PIGH,2,2,0,0,0,,
OMIM:618011,Hyperekplexia 4,snv_fora_do_painel,True,ATAD1,2,1,0,0,0,,
OMIM:618012,Developmental and epileptic encephalopathy 93,snv_fora_do_painel,True,ATP6V1A,16,16,0,0,0,,
OMIM:618013,"Deafness, autosomal recessive 109",snv_fora_do_painel,True,ESRP1,5,3,0,0,0,,
OMIM:618014,Premature ovarian failure 14,snv_fora_do_painel,True,GDF9,5,3,0,0,0,,
OMIM:618015,"Protoporphyria, erythropoietic, 2",snv_fora_do_painel,True,CLPX,1,1,0,0,0,,
OMIM:618019,Rhizomelic skeletal dysplasia with or without Pelger-Huet anomaly,snv_fora_do_painel,True,LBR,3,3,0,0,0,,
OMIM:618021,Tetraamelia syndrome 2,snv_fora_do_painel,True,RSPO2,2,1,0,0,0,,
OMIM:618022,Humerofemoral hypoplasia with radiotibial ray deficiency,snv_fora_do_painel,True,RSPO2,1,1,0,0,0,,
OMIM:618027,Coffin-Siris syndrome 7,snv_fora_do_painel,True,DPF2,14,13,0,0,0,,
OMIM:618031,"Corneal dystrophy, posterior polymorphous, 4",snv_fora_do_painel,True,GRHL2,2,1,0,0,0,,
OMIM:618036,"Charcot-Marie-Tooth disease, axonal, type 2DD",snv_fora_do_painel,True,ATP1A1,10,10,0,0,0,,
OMIM:618042,Pulmonary alveolar proteinosis with hypogammaglobulinemia,snv_fora_do_painel,True,OAS1,2,2,0,0,0,,
OMIM:618048,Proteasome-Associated autoinflammatory syndrome 2,sem_snv,True,POMP,3,0,0,0,0,,
OMIM:618049,"Parkinsonism-dystonia, infantile, 2",snv_fora_do_painel,True,SLC18A2,7,4,0,0,0,,
OMIM:618050,"Intellectual developmental disorder, autosomal dominant 57",snv_fora_do_painel,True,TLK2,51,44,0,0,0,,
OMIM:618052,"Cardiomyopathy, familial hypertrophic 27",snv_fora_do_painel,True,ALPK3,67,31,0,0,0,,
OMIM:618056,Neurodevelopmental disorder with cerebellar atrophy and with or without seizures,snv_fora_do_painel,True,BRAT1,23,13,0,0,0,,
OMIM:618057,"Drug metabolism, altered, CES1-related",snv_fora_do_painel,True,CES1,2,1,0,0,0,,
OMIM:618060,Intellectual developmental disorder with or without epilepsy or cerebellar ataxia,snv_fora_do_painel,True,RORA,27,17,0,0,0,,
OMIM:618061,Polycystic kidney disease 6 with or without polycystic liver disease,snv_fora_do_painel,True,DNAJB11,17,8,0,0,0,,
OMIM:618063,"Ciliary dyskinesia, primary, 38",snv_fora_do_painel,True,CFAP300,10,7,0,0,0,,
OMIM:618065,"Pontocerebellar hypoplasia, type 1D",snv_fora_do_painel,True,EXOSC9,10,8,0,0,0,,
OMIM:618067,"Epileptic encephalopathy, early infantile, 66",snv_fora_do_painel,True,PACS2,1,1,0,0,0,,
OMIM:618074,"Epilepsy, familial adult myoclonic, 6",sem_variante_patogenica,True,TNRC6A,0,0,0,0,0,,
OMIM:618075,"Epilepsy, familial adult myoclonic, 7",sem_variante_patogenica,True,RAPGEF2,0,0,0,0,0,,
OMIM:618076,Neurodevelopmental disorder with spasticity and poor growth,snv_fora_do_painel,True,UFC1,6,4,0,0,0,,
OMIM:618077,Inflammatory bowel disease 29,sem_variante_patogenica,False,INAVA,0,0,0,0,0,,
OMIM:618078,Ovarian dysgenesis 6,snv_fora_do_painel,True,NUP107,2,1,0,0,0,,
OMIM:618084,Peeling skin syndrome 6,snv_fora_do_painel,True,FLG2,3,3,0,0,0,,
OMIM:618086,Spermatogenic failure 28,snv_fora_do_painel,True,FANCM,16,7,0,0,0,,
OMIM:618087,"Spinocerebellar ataxia 42, early-onset, severe, with neurodevelopmental deficits",snv_fora_do_painel,True,CACNA1G,10,10,0,0,0,,
OMIM:618088,"Neurodevelopmental disorder with regression, abnormal movements, loss of speech, and seizures",snv_fora_do_painel,True,IRF2BPL,54,20,0,0,0,,
OMIM:618089,Intellectual developmental disorder with dysmorphic facies and behavioral abnormalities,snv_fora_do_painel,True,FBXO11,91,62,0,0,0,,
OMIM:618090,Neurodevelopmental disorder with epilepsy and hypoplasia of the corpus callosum,snv_fora_do_painel,True,LNPK,8,3,0,0,0,,
OMIM:618091,Spermatogenic failure 29,snv_fora_do_painel,True,SPINK2,1,1,0,0,0,,
OMIM:618092,"Intellectual developmental disorder with dysmorphic facies, speech delay, and T-cell abnormalities",snv_fora_do_painel,True,BCL11B,37,9,0,0,0,,
OMIM:618093,Spinocerebellar ataxia 48,snv_fora_do_painel,True,STUB1,22,12,0,0,0,,
OMIM:618094,"Deafness, autosomal recessive 110",snv_fora_do_painel,True,COCH,7,4,0,0,0,,
OMIM:618095,"Intellectual developmental disorder, autosomal recessive 63",snv_fora_do_painel,True,CAMK2A,2,2,0,0,0,,
OMIM:618096,Premature ovarian failure 15,snv_fora_do_painel,True,FANCM,15,6,0,0,0,,
OMIM:618097,"Microcephaly, growth restriction, and increased sister chromatid exchange 2",snv_fora_do_painel,True,TOP3A,7,3,0,0,0,,
OMIM:618098,"Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 5",snv_fora_do_painel,True,TOP3A,5,4,0,0,0,,
OMIM:618103,"Intellectual developmental disorder, autosomal recessive 64",snv_fora_do_painel,True,LINGO1,2,2,0,0,0,,
OMIM:618106,"Intellectual developmental disorder, autosomal dominant 58",snv_fora_do_painel,True,SET,31,12,0,0,0,,
OMIM:618107,"Osteopetrosis, autosomal dominant 3",snv_fora_do_painel,True,PLEKHM1,3,2,0,0,0,,
OMIM:618108,Immunodeficiency 57,snv_fora_do_painel,True,RIPK1,8,2,0,0,0,,
OMIM:618109,"Intellectual developmental disorder, autosomal recessive 65",snv_fora_do_painel,True,KDM5B,47,27,0,0,0,,
OMIM:618110,Spermatogenic failure 30,snv_fora_do_painel,True,TDRD9,6,2,0,0,0,,
OMIM:618112,Spermatogenic failure 31,snv_fora_do_painel,True,PMFBP1,11,7,0,0,0,,
OMIM:618113,"Encephalitis/encephalopathy, mild, with reversible myelin vacuolization",snv_fora_do_painel,True,MYRF,2,1,0,0,0,,
OMIM:618114,Liddle syndrome 2,snv_fora_do_painel,True,SCNN1G,5,2,0,0,0,,
OMIM:618115,Spermatogenic failure 32,sem_variante_patogenica,True,SOHLH1,0,0,0,0,0,,
OMIM:618116,Bone marrow failure syndrome 4,snv_fora_do_painel,True,MYSM1,8,7,0,0,0,,
OMIM:618117,Ovarian dysgenesis 7,snv_fora_do_painel,True,MRPS22,1,1,0,0,0,,
OMIM:618120,Mitochondrial complex V (ATP synthase) deficiency nuclear type 5,snv_fora_do_painel,True,ATP5F1D,4,3,0,0,0,,
OMIM:618123,"Polydactyly, postaxial, type A8",snv_fora_do_painel,True,GLI1,6,5,0,0,0,,
OMIM:618124,"Peripheral neuropathy, autosomal recessive, with or without impaired intellectual development",snv_fora_do_painel,True,MCM3AP,19,13,0,0,0,,
OMIM:618126,Liddle syndrome 3,snv_fora_do_painel,True,SCNN1A,12,7,0,0,0,,
OMIM:618129,"Muscular dystrophy, limb-girdle, autosomal dominant 4",snv_fora_do_painel,True,CAPN3,174,124,0,0,0,,
OMIM:618131,Immunodeficiency 58,snv_fora_do_painel,True,CARMIL2,16,12,0,0,0,,
OMIM:618135,"Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 8",snv_fora_do_painel,True,POMGNT2,3,3,0,0,0,,
OMIM:618138,"Muscular dystrophy, limb-girdle, autosomal recessive 23",snv_fora_do_painel,True,LAMA2,152,88,0,0,0,,
OMIM:618140,"Deafness, autosomal dominant 74",snv_fora_do_painel,True,PDE1C,4,4,0,0,0,,
OMIM:618141,"Epileptic encephalopathy, early infantile, 67",snv_fora_do_painel,True,CUX2,3,2,0,0,0,,
OMIM:618142,"Microcephaly, facial dysmorphism, renal agenesis, and ambiguous genitalia syndrome",snv_fora_do_painel,True,CTU2,6,4,0,0,0,,
OMIM:618143,Glycosylphosphatidylinositol biosynthesis defect 18,snv_fora_do_painel,True,PIGS,12,8,0,0,0,,
OMIM:618144,"Usher syndrome, type IV",snv_fora_do_painel,True,ARSG,14,10,0,0,0,,
OMIM:618145,"Deafness, autosomal recessive 111",snv_fora_do_painel,True,MPZL2,14,7,0,0,0,,
OMIM:618147,Intellectual developmental disorder with hypertelorism and distinctive facies,snv_fora_do_painel,True,CCNK,1,1,0,0,0,,
OMIM:618148,Extraoral halitosis due to MTO deficiency,snv_fora_do_painel,True,SELENBP1,4,4,0,0,0,,
OMIM:618149,Orofacial cleft 8,sem_snv,True,TP63,1,0,0,0,0,,
OMIM:618150,Saul-Wilson syndrome,snv_fora_do_painel,True,COG4,8,8,0,0,0,,
OMIM:618152,Spermatogenic failure 33,snv_fora_do_painel,True,CFAP251,12,4,0,0,0,,
OMIM:618153,Spermatogenic failure 34,snv_fora_do_painel,True,FSIP2,20,9,0,0,0,,
OMIM:618154,Hennekam lymphangiectasia-lymphedema syndrome 3,snv_fora_do_painel,True,ADAMTS3,3,3,0,0,0,,
OMIM:618155,"Ophthalmoplegia, external, with rib and vertebral anomalies",snv_fora_do_painel,True,MYF5,2,1,0,0,0,,
OMIM:618156,Squalene synthase deficiency,snv_fora_do_painel,True,FDFT1,4,2,0,0,0,,
OMIM:618157,"Growth hormone deficiency, isolated, type IV",snv_fora_do_painel,True,GHRHR,22,19,0,0,0,,
OMIM:618158,"Intellectual developmental disorder with macrocephaly, seizures, and speech delay",snv_fora_do_painel,True,PAK1,21,20,0,0,0,,
OMIM:618160,"Pituitary hormone deficiency, combined or isolated, 7",snv_fora_do_painel,True,RNPC3,11,8,0,0,0,,
OMIM:618161,Joubert syndrome 35,snv_fora_do_painel,True,ARL3,1,1,0,0,0,,
OMIM:618162,"Spondyloepimetaphyseal dysplasia, Krakow type",snv_fora_do_painel,True,SIK3,1,1,0,0,0,,
OMIM:618164,"Cardiac, facial, and digital anomalies with developmental delay",snv_fora_do_painel,True,TRAF7,15,14,0,0,0,,
OMIM:618165,Bone marrow failure syndrome 5,snv_fora_do_painel,True,TP53,5,3,0,0,0,,
OMIM:618167,"Osteochondrodysplasia, brachydactyly, and overlapping malformed digits",sem_variante_patogenica,True,CHST11,0,0,0,0,0,,
OMIM:618168,Diarrhea 9,snv_fora_do_painel,True,WNT2B,1,1,0,0,0,,
OMIM:618170,"Neurodegeneration, childhood-onset, stress-induced, with variable ataxia and seizures",snv_fora_do_painel,True,ADPRS,15,10,0,0,0,,
OMIM:618173,Retinitis pigmentosa 83,snv_fora_do_painel,True,ARL3,1,1,0,0,0,,
OMIM:618174,"Cortical dysplasia, complex, with other brain malformations 9",snv_fora_do_painel,True,CTNNA2,6,4,0,0,0,,
OMIM:618175,Warburg-Cinotti syndrome,snv_fora_do_painel,True,DDR2,1,1,0,0,0,,
OMIM:618176,"Nephrotic syndrome, type 17",snv_fora_do_painel,True,NUP85,4,4,0,0,0,,
OMIM:618177,"Nephrotic syndrome, type 18",snv_fora_do_painel,True,NUP133,3,3,0,0,0,,
OMIM:618178,"Nephrotic syndrome, type 19",snv_fora_do_painel,True,NUP160,3,2,0,0,0,,
OMIM:618179,"Microcephaly 24, primary, autosomal recessive",snv_fora_do_painel,True,NUP37,4,2,0,0,0,,
OMIM:618180,"Ectodermal dysplasia 14, hair/tooth type with or without hypohidrosis",snv_fora_do_painel,True,TSPEAR,21,12,0,0,0,,
OMIM:618182,Orthostatic hypotension 2,snv_fora_do_painel,True,CYB561,2,2,0,0,0,,
OMIM:618183,"Diarrhea 10, protein-losing enteropathy type",snv_fora_do_painel,True,PLVAP,4,3,0,0,0,,
OMIM:618184,"Neuropathy, congenital hypomyelinating, 2",snv_fora_do_painel,True,MPZ,6,4,0,0,0,,
OMIM:618185,Periventricular nodular heterotopia 8,snv_fora_do_painel,True,ARF1,10,10,0,0,0,,
OMIM:618186,"Neuropathy, congenital hypomyelinating, 3",snv_fora_do_painel,True,CNTNAP1,16,14,0,0,0,,
OMIM:618187,Ovarian dysgenesis 8,snv_fora_do_painel,True,ESR2,1,1,0,0,0,,
OMIM:618188,"Hyperparathyroidism, transient neonatal",snv_fora_do_painel,True,TRPV6,10,7,0,0,0,,
OMIM:618189,"Cardiomyopathy, dilated, 2C",snv_fora_do_painel,True,PPCS,4,3,0,0,0,,
OMIM:618193,Polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy 2,snv_fora_do_painel,True,TREM2,10,10,0,0,0,,
OMIM:618195,Intellectual developmental disorder and retinitis pigmentosa,snv_fora_do_painel,True,SCAPER,23,13,0,0,0,,
OMIM:618196,Capillary malformation-arteriovenous malformation 2,snv_fora_do_painel,True,EPHB4,38,21,0,0,0,,
OMIM:618197,"Myasthenic syndrome, congenital, 23, presynaptic",snv_fora_do_painel,True,SLC25A1,4,3,0,0,0,,
OMIM:618198,"Myasthenic syndrome, congenital, 24, presynaptic",snv_fora_do_painel,True,MYO9A,2,2,0,0,0,,
OMIM:618201,"Epileptic encephalopathy, early infantile, 68",snv_fora_do_painel,True,TRAK1,5,3,0,0,0,,
OMIM:618204,Immunodeficiency 15A,snv_fora_do_painel,True,IKBKB,3,3,0,0,0,,
OMIM:618205,Snijders Blok-Campeau syndrome,snv_fora_do_painel,True,CHD3,80,64,0,0,0,,
OMIM:618213,"Inflammatory bowel disease, immunodeficiency, and encephalopathy",snv_fora_do_painel,True,TGFB1,4,3,0,0,0,,
OMIM:618218,Baker-Gordon syndrome,snv_fora_do_painel,True,SYT1,17,14,0,0,0,,
OMIM:618219,"Polydactyly, postaxial, type A9",snv_fora_do_painel,True,CIBAR1,2,2,0,0,0,,
OMIM:618220,Retinitis pigmentosa 84,snv_fora_do_painel,True,DHX38,1,1,0,0,0,,
OMIM:618221,"Intellectual developmental disorder, autosomal recessive 66",snv_fora_do_painel,True,FERRY3,14,7,0,0,0,,
OMIM:618222,"Mitochondrial complex I deficiency, nuclear type 2",snv_fora_do_painel,True,NDUFS8,11,11,0,0,0,,
OMIM:618223,Vertebral anomalies and variable endocrine and T-cell dysfunction,snv_fora_do_painel,True,TBX2,5,3,0,0,0,,
OMIM:618224,"Mitochondrial complex I deficiency, nuclear type 3",snv_fora_do_painel,True,NDUFS7,9,6,0,0,0,,
OMIM:618225,"Mitochondrial complex I deficiency, nuclear type 4",snv_fora_do_painel,True,NDUFV1,32,22,0,0,0,,
OMIM:618226,"Mitochondrial complex I deficiency, nuclear type 5",snv_fora_do_painel,True,NDUFS1,23,16,0,0,0,,
OMIM:618228,"Mitochondrial complex I deficiency, nuclear type 6",snv_fora_do_painel,True,NDUFS2,2,2,0,0,0,,
OMIM:618229,"Mitochondrial complex I deficiency, nuclear type 7",snv_fora_do_painel,True,NDUFV2,7,3,0,0,0,,
OMIM:618230,"Mitochondrial complex I deficiency, nuclear type 8",snv_fora_do_painel,True,NDUFS3,4,3,0,0,0,,
OMIM:618231,Epidermodysplasia verruciformis 2,snv_fora_do_painel,False,TMC8,4,2,0,0,0,,
OMIM:618232,"Mitochondrial complex I deficiency, nuclear type 9",snv_fora_do_painel,True,NDUFS6,19,12,0,0,0,,
OMIM:618233,"Mitochondrial complex I deficiency, nuclear type 10",snv_fora_do_painel,True,NDUFAF2,15,7,0,0,0,,
OMIM:618234,"Mitochondrial complex I deficiency, nuclear type 11",snv_fora_do_painel,True,NDUFAF1,1,1,0,0,0,,
OMIM:618235,"Mitochondrial complex I deficiency, nuclear type 13",snv_fora_do_painel,True,NDUFA2,3,3,0,0,0,,
OMIM:618236,"Mitochondrial complex I deficiency, nuclear type 14",snv_fora_do_painel,True,NDUFA11,1,1,0,0,0,,
OMIM:618237,"Mitochondrial complex I deficiency, nuclear type 15",sem_variante_patogenica,True,NDUFAF4,0,0,0,0,0,,
OMIM:618238,"Mitochondrial complex I deficiency, nuclear type 16",snv_fora_do_painel,True,NDUFAF5,46,29,0,0,0,,
OMIM:618239,"Mitochondrial complex I deficiency, nuclear type 17",snv_fora_do_painel,True,NDUFAF6,15,10,0,0,0,,
OMIM:618240,"Mitochondrial complex I deficiency, nuclear type 18",snv_fora_do_painel,True,NDUFAF3,6,6,0,0,0,,
OMIM:618241,"Mitochondrial complex I deficiency, nuclear type 19",snv_fora_do_painel,True,FOXRED1,17,13,0,0,0,,
OMIM:618242,"Mitochondrial complex I deficiency, nuclear type 21",snv_fora_do_painel,True,NUBPL,12,8,0,0,0,,
OMIM:618243,"Mitochondrial complex I deficiency, nuclear type 22",snv_fora_do_painel,True,NDUFA10,6,5,0,0,0,,
OMIM:618244,"Mitochondrial complex I deficiency, nuclear type 23",snv_fora_do_painel,True,NDUFA12,10,6,0,0,0,,
OMIM:618245,"Mitochondrial complex I deficiency, nuclear type 24",snv_fora_do_painel,True,NDUFB9,1,1,0,0,0,,
OMIM:618246,"Mitochondrial complex I deficiency, nuclear type 25",snv_fora_do_painel,True,NDUFB3,3,2,0,0,0,,
OMIM:618247,"Mitochondrial complex I deficiency, nuclear type 26",snv_fora_do_painel,True,NDUFA9,11,10,0,0,0,,
OMIM:618248,"Mitochondrial complex I deficiency, nuclear type 27",snv_fora_do_painel,True,MTFMT,4,3,0,0,0,,
OMIM:618249,"Mitochondrial complex I deficiency, nuclear type 28",snv_fora_do_painel,True,NDUFA13,4,2,0,0,0,,
OMIM:618250,"Mitochondrial complex I deficiency, nuclear type 29",snv_fora_do_painel,True,TMEM126B,9,3,0,0,0,,
OMIM:618251,"Mitochondrial complex I deficiency, nuclear type 31",snv_fora_do_painel,True,TIMMDC1,7,5,0,0,0,,
OMIM:618252,"Mitochondrial complex I deficiency, nuclear type 32",snv_fora_do_painel,True,NDUFB8,4,3,0,0,0,,
OMIM:618253,"Mitochondrial complex I deficiency, nuclear type 33",snv_fora_do_painel,True,NDUFA6,7,2,0,0,0,,
OMIM:618254,"Ciliary dyskinesia, primary, 39",snv_fora_do_painel,True,LRRC56,7,6,0,0,0,,
OMIM:618257,"Deafness, autosomal recessive 112",sem_snv,True,BDP1,2,0,0,0,0,,
OMIM:618261,Lymphoproliferative syndrome 3,snv_fora_do_painel,True,CD70,3,1,0,0,0,,
OMIM:618264,Mirror movements 4,snv_fora_do_painel,True,NTN1,3,2,0,0,0,,
OMIM:618265,"Arthrogryposis, cleft palate, craniosynostosis, and impaired intellectual development",snv_fora_do_painel,True,PPP3CA,5,5,0,0,0,,
OMIM:618266,"Pontocerebellar hypoplasia, type 12",snv_fora_do_painel,True,COASY,5,3,0,0,0,,
OMIM:618267,"Epidermodysplasia verruciformis, susceptibility to, 3",snv_fora_do_painel,False,CIB1,4,3,0,0,0,,
OMIM:618268,Trichohepatoneurodevelopmental syndrome,snv_fora_do_painel,True,CCDC47,7,2,0,0,0,,
OMIM:618270,Congenital anomalies of kidney and urinary tract 3,snv_fora_do_painel,True,NRIP1,3,2,0,0,0,,
OMIM:618272,"Global developmental delay, lung cysts, overgrowth, and wilms tumor",snv_fora_do_painel,True,DICER1,26,14,0,0,0,,
OMIM:618273,Mega-corpus-callosum syndrome with cerebellar hypoplasia and cortical malformations,snv_fora_do_painel,True,MAST1,12,8,0,0,0,,
OMIM:618275,Hypotrichosis 14,snv_fora_do_painel,True,LSS,6,6,0,0,0,,
OMIM:618276,"Neurodegeneration, childhood-onset, with cerebellar atrophy",snv_fora_do_painel,True,AGTPBP1,16,14,0,0,0,,
OMIM:618279,"Charcot-Marie-Tooth disease, demyelinating, type 1G",snv_fora_do_painel,True,PMP2,7,6,0,0,0,,
OMIM:618280,Cardiac-Urogenital syndrome,snv_fora_do_painel,True,MYRF,31,14,0,0,0,,
OMIM:618282,"Hyper-IgE recurrent infection syndrome 3, autosomal recessive",snv_fora_do_painel,True,ZNF341,6,4,0,0,0,,
OMIM:618283,Visual impairment and progressive phthisis bulbi,snv_fora_do_painel,True,MARK3,1,1,0,0,0,,
OMIM:618284,"Microcephaly, cataracts, impaired intellectual development, and dystonia with abnormal striatum",sem_variante_patogenica,True,KCNA4,0,0,0,0,0,,
OMIM:618285,Developmental and epileptic encephalopathy 69,snv_fora_do_painel,True,CACNA1E,18,17,0,0,0,,
OMIM:618286,"Macrocephaly, acquired, with impaired intellectual development",snv_fora_do_painel,True,NFIB,24,15,0,0,0,,
OMIM:618287,"Autoinflammatory disease, familial, Behcet-like-3",snv_fora_do_painel,True,RELA,11,7,0,0,0,,
OMIM:618291,"Spinal muscular atrophy, lower extremity-predominant, 2B, autosomal dominant",snv_fora_do_painel,True,BICD2,8,7,0,0,0,,
OMIM:618292,"Neurodevelopmental disorder with impaired intellectual development, hypotonia, and ataxia",snv_fora_do_painel,True,DOCK3,7,3,0,0,0,,
OMIM:618295,"Intellectual developmental disorder, autosomal recessive 67",snv_fora_do_painel,True,EIF3F,4,3,0,0,0,,
OMIM:618298,Developmental and epileptic encephalopathy 70,snv_fora_do_painel,True,PHACTR1,7,6,0,0,0,,
OMIM:618300,"Ciliary dyskinesia, primary, 40",snv_fora_do_painel,True,DNAH9,45,28,0,0,0,,
OMIM:618302,"Intellectual developmental disorder, autosomal recessive 68",snv_fora_do_painel,True,TRMT1,18,8,0,0,0,,
OMIM:618307,"Epidermodysplasia verruciformis, susceptibility to, 4",sem_variante_patogenica,True,RHOH,0,0,0,0,0,,
OMIM:618309,"Epidermodysplasia verruciformis, susceptibility to, 5",snv_fora_do_painel,True,IL7,3,2,0,0,0,,
OMIM:618310,Diamond-Blackfan anemia 18,snv_fora_do_painel,True,RPL18,1,1,0,0,0,,
OMIM:618313,Diamond-Blackfan anemia 20,snv_fora_do_painel,True,RPS15A,1,1,0,0,0,,
OMIM:618314,"Hypomagnesemia, seizures, and impaired intellectual development 2",snv_fora_do_painel,True,ATP1A1,7,7,0,0,0,,
OMIM:618316,Intellectual developmental disorder with cardiac defects and dysmorphic facies,snv_fora_do_painel,True,TMEM94,17,9,0,0,0,,
OMIM:618317,"Basal ganglia calcification, idiopathic, 7, autosomal recessive",snv_fora_do_painel,True,MYORG,17,8,0,0,0,,
OMIM:618321,"Encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy, 2",snv_fora_do_painel,True,NAXD,16,9,0,0,0,,
OMIM:618323,"Myasthenic syndrome, congenital, 25, presynaptic",snv_fora_do_painel,True,VAMP1,6,3,0,0,0,,
OMIM:618324,Congenital disorder of glycosylation with defective fucosylation 2,snv_fora_do_painel,True,FCSK,7,4,0,0,0,,
OMIM:618325,Lissencephaly 9 with complex brainstem malformation,snv_fora_do_painel,True,MACF1,17,14,0,0,0,,
OMIM:618328,"Epileptic encephalopathy, early infantile, 71",snv_fora_do_painel,True,GLS,5,3,0,0,0,,
OMIM:618329,Combined oxidative phosphorylation deficiency 37,snv_fora_do_painel,True,MICOS13,4,3,0,0,0,,
OMIM:618330,Global developmental delay with or without impaired intellectual development,snv_fora_do_painel,True,CUX1,39,25,0,0,0,,
OMIM:618331,"Encephalopathy, progressive, early-onset, with episodic rhabdomyolysis",snv_fora_do_painel,True,TRAPPC2L,3,3,0,0,0,,
OMIM:618332,Menke-Hennekam syndrome 1,snv_fora_do_painel,True,CREBBP,31,24,0,0,0,,
OMIM:618333,Menke-Hennekam syndrome 2,snv_fora_do_painel,True,EP300,12,5,0,0,0,,
OMIM:618336,"Intrauterine growth retardation, metaphyseal dysplasia, adrenal hypoplasia congenita, genital anomalies, and immunodeficiency",snv_fora_do_painel,True,POLE,6,3,0,0,0,,
OMIM:618339,"Infantile cataract, skin abnormalities, glutamate excess, and impaired intellectual development",snv_fora_do_painel,True,GLS,3,3,0,0,0,,
OMIM:618341,Spermatogenic failure 35,snv_fora_do_painel,True,QRICH2,10,7,0,0,0,,
OMIM:618342,"Intellectual developmental disorder with abnormal behavior, microcephaly, and short stature",snv_fora_do_painel,True,PUS7,31,16,0,0,0,,
OMIM:618343,Polymicrogyria with or without vascular-type EDS,snv_fora_do_painel,True,COL3A1,33,25,0,0,0,,
OMIM:618345,Retinitis pigmentosa 85,snv_fora_do_painel,True,AHR,1,1,0,0,0,,
OMIM:618346,"Microcephaly, growth deficiency, seizures, and brain malformations",snv_fora_do_painel,True,WDR4,2,2,0,0,0,,
OMIM:618347,Galloway-Mowat syndrome 6,snv_fora_do_painel,True,WDR4,8,5,0,0,0,,
OMIM:618348,Galloway-Mowat syndrome 7,snv_fora_do_painel,True,NUP107,3,2,0,0,0,,
OMIM:618349,Galloway-Mowat syndrome 8,snv_fora_do_painel,True,NUP133,2,1,0,0,0,,
OMIM:618351,"Microcephaly 25, primary, autosomal recessive",snv_fora_do_painel,True,TRAPPC14,1,1,0,0,0,,
